OUTPUT FROM: poly3d_omp, version 3.0
   COMPILED: Jan 19 2026

 INPUT FILE: 800elts.in
     TITLE1: Converted from 800elts.ts by ts2in.pl
     TITLE2: Wed Dec 24 00:00:41 2014

ELASTIC CONSTANTS:
    Shear Modulus   = 30000.000000
    Poisson's Ratio = 0.250000
    Young's Modulus = 75000.000000
    Bulk Modulus    = 50000.000000
    Lame's Lambda   = 30000.000000

NULL OUPUT VALUE = -999.000000

COEF EXCLUSION VALUE = 0.000000

CONDITION NUMBER = 88.376662


====================================================
              OBJECT: str090Dip45
ELT CENTER COORD SYS: global
====================================================

DISPLACEMENTS:

   ELT                X1C                X2C                X3C                 B1              U1(+)              U1(-)                 B2              U2(+)              U2(-)                 B3              U3(+)              U3(-) Coord Sys
   212       2833.3333333      -2003.4692134      -2003.4692134  -9.2413602232e-04  -5.5602706049e-04   3.6810896183e-04   1.0584738893e-05  -1.6204561554e-06  -1.2205195049e-05   0.0000000000e+00   8.0397753098e-05   8.0397753098e-05 elocal
   213       3166.6666667      -1885.6180832      -1885.6180832  -9.6582718122e-04  -5.8436361662e-04   3.8146356459e-04   6.3072115738e-06  -4.5263351471e-06  -1.0833546721e-05   0.0000000000e+00   1.0304876567e-04   1.0304876567e-04 elocal
   214       3333.3333333      -2003.4692134      -2003.4692134  -9.7008925265e-04  -5.8596190408e-04   3.8412734857e-04   8.0482878634e-06  -1.7423398823e-06  -9.7906277456e-06   0.0000000000e+00   8.6015232617e-05   8.6015232617e-05 elocal
   215       3666.6666667      -1885.6180832      -1885.6180832  -1.0020168161e-03  -6.0822237113e-04   3.9379444494e-04   4.7853487046e-06  -3.5333810241e-06  -8.3187297287e-06   0.0000000000e+00   1.0841232327e-04   1.0841232327e-04 elocal
   216       3833.3333333      -2003.4692134      -2003.4692134  -1.0029237685e-03  -6.0743588663e-04   3.9548788186e-04   5.9586451712e-06  -1.2751126957e-06  -7.2337578669e-06   0.0000000000e+00   9.0129812383e-05   9.0129812383e-05 elocal
   217       4166.6666667      -1885.6180832      -1885.6180832  -1.0259502627e-03  -6.2406358841e-04   4.0188667426e-04   3.7821883966e-06  -1.9133793371e-06  -5.6955677337e-06   0.0000000000e+00   1.1202757955e-04   1.1202757955e-04 elocal
   218       4333.3333333      -2003.4692134      -2003.4692134  -1.0238077993e-03  -6.2110872513e-04   4.0269907413e-04   4.2630373434e-06  -3.2268226815e-07  -4.5857196115e-06   0.0000000000e+00   9.2759804527e-05   9.2759804527e-05 elocal
   219       4666.6666667      -1885.6180832      -1885.6180832  -1.0384845252e-03  -6.3240081978e-04   4.0608370545e-04   3.1299720505e-06   1.2525096761e-07  -3.0047210829e-06   0.0000000000e+00   1.1394442700e-04   1.1394442700e-04 elocal
   220       4833.3333333      -2003.4692134      -2003.4692134  -1.0334606010e-03  -6.2740199484e-04   4.0605860615e-04   2.8011026517e-06   9.2097777814e-07  -1.8801248736e-06   0.0000000000e+00   9.3927620664e-05   9.3927620664e-05 elocal
   221       5166.6666667      -1885.6180832      -1885.6180832  -1.0400514709e-03  -6.3350015458e-04   4.0655131633e-04   2.5936036256e-06   2.3205643250e-06  -2.7303930059e-07   0.0000000000e+00   1.1419520116e-04   1.1419520116e-04 elocal
   222       5333.3333333      -2003.4692134      -2003.4692134  -1.0322027502e-03  -6.2650680003e-04   4.0569595013e-04   1.3581129671e-06   2.2172994909e-06   8.5918652384e-07   0.0000000000e+00   9.3645153852e-05   9.3645153852e-05 elocal
   223       5666.6666667      -1885.6180832      -1885.6180832  -1.0306877956e-03  -6.2738705508e-04   4.0330074056e-04   1.9118653897e-06   4.3907073460e-06   2.4788419562e-06   0.0000000000e+00   1.1278633726e-04   1.1278633726e-04 elocal
   224       5833.3333333      -2003.4692134      -2003.4692134  -1.0199762939e-03  -6.1838731955e-04   4.0158897431e-04  -2.9478478326e-07   3.3164755883e-06   3.6112603715e-06   0.0000000000e+00   9.1907914288e-05   9.1907914288e-05 elocal
   225       6166.6666667      -1885.6180832      -1885.6180832  -1.0100363224e-03  -6.1384573684e-04   3.9619058554e-04   8.3134999626e-07   6.0605573035e-06   5.2292073073e-06   0.0000000000e+00   1.0969703213e-04   1.0969703213e-04 elocal
   226       6333.3333333      -2003.4692134      -2003.4692134  -9.9634038228e-04  -6.0277950815e-04   3.9356087413e-04  -2.3627480671e-06   3.9881708336e-06   6.3509189007e-06   0.0000000000e+00   8.8696257453e-05   8.8696257453e-05 elocal
   227       6666.6666667      -1885.6180832      -1885.6180832  -9.7731965539e-04  -5.9241084256e-04   3.8490881283e-04  -8.5439906844e-07   7.0926469481e-06   7.9470460166e-06   0.0000000000e+00   1.0488440073e-04   1.0488440073e-04 elocal
   228       6833.3333333      -2003.4692134      -2003.4692134  -9.6044241037e-04  -5.7918564353e-04   3.8125676684e-04  -4.9805109925e-06   4.0596300638e-06   9.0401410562e-06   0.0000000000e+00   8.3984097222e-05   8.3984097222e-05 elocal
   229       7166.6666667      -1885.6180832      -1885.6180832  -9.3128274244e-04  -5.6235347925e-04   3.6892926320e-04  -3.2474040343e-06   7.3340875011e-06   1.0581491535e-05   0.0000000000e+00   9.8297054456e-05   9.8297054456e-05 elocal
   230       7333.3333333      -2003.4692134      -2003.4692134  -9.1095858373e-04  -5.4686674900e-04   3.6409183473e-04  -8.1459429917e-06   3.4706772161e-06   1.1616620208e-05   0.0000000000e+00   7.7757553886e-05   7.7757553886e-05 elocal
   231       7666.6666667      -1885.6180832      -1885.6180832  -8.7009002921e-04  -5.2266404996e-04   3.4742597925e-04  -6.2573081715e-06   6.7903386047e-06   1.3047646776e-05   0.0000000000e+00   8.9901476319e-05   8.9901476319e-05 elocal
   232       7833.3333333      -2003.4692134      -2003.4692134  -8.4597896284e-04  -5.0483052034e-04   3.4114844251e-04  -1.1628488714e-05   2.3503772113e-06   1.3978865925e-05   0.0000000000e+00   7.0047785182e-05   7.0047785182e-05 elocal
   233       8166.6666667      -1885.6180832      -1885.6180832  -7.9111969337e-04  -4.7201976659e-04   3.1909992678e-04  -9.4812160590e-06   5.7274627898e-06   1.5208678849e-05   0.0000000000e+00   7.9727005891e-05   7.9727005891e-05 elocal
   234       8333.3333333      -2003.4692134      -2003.4692134  -7.6273984769e-04  -4.5177972330e-04   3.1096012439e-04  -1.4866929475e-05   1.1028246796e-06   1.5969754155e-05   0.0000000000e+00   6.0982397482e-05   6.0982397482e-05 elocal
   235       8666.6666667      -1885.6180832      -1885.6180832  -6.9041371864e-04  -4.0863495774e-04   2.8177876090e-04  -1.2084234631e-05   4.7723672256e-06   1.6856601857e-05   0.0000000000e+00   6.7931209273e-05   6.7931209273e-05 elocal
   236       8833.3333333      -2003.4692134      -2003.4692134  -6.5682208044e-04  -3.8583591129e-04   2.7098616915e-04  -1.6915962367e-05   4.4933011838e-07   1.7365292485e-05   0.0000000000e+00   5.0854775883e-05   5.0854775883e-05 elocal
   237       9166.6666667      -1885.6180832      -1885.6180832  -5.6072728187e-04  -3.2945965017e-04   2.3126763171e-04  -1.2772467840e-05   4.9191900922e-06   1.7691657933e-05   0.0000000000e+00   5.4865994533e-05   5.4865994533e-05 elocal
   238       9333.3333333      -2003.4692134      -2003.4692134  -5.1918689709e-04  -3.0319004757e-04   2.1599684952e-04  -1.6547155782e-05   1.3274212127e-06   1.7874576994e-05   0.0000000000e+00   4.0196788776e-05   4.0196788776e-05 elocal
   239       9666.6666667      -1885.6180832      -1885.6180832  -3.8256144972e-04  -2.2582773224e-04   1.5673371748e-04  -9.8577624933e-06   7.3697845945e-06   1.7227547088e-05   0.0000000000e+00   4.1037490155e-05   4.1037490155e-05 elocal
   240       9833.3333333      -2003.4692134      -2003.4692134  -3.2079954438e-04  -1.9044760636e-04   1.3035193803e-04  -1.2900567903e-05   4.4100009303e-06   1.7310568833e-05   0.0000000000e+00   2.9943104297e-05   2.9943104297e-05 elocal
   241        166.6666667      -2239.1714738      -2239.1714738  -3.1898209496e-04  -1.8967497419e-04   1.2930712077e-04   1.0955538863e-05  -1.9174300353e-06  -1.2872968898e-05   0.0000000000e+00   3.0359591334e-05   3.0359591334e-05 elocal
   242        333.3333333      -2357.0226040      -2357.0226040  -3.7790349540e-04  -2.2291932014e-04   1.5498417526e-04   1.8944838606e-05   3.9930544359e-06  -1.4951784171e-05   0.0000000000e+00   2.6774156818e-05   2.6774156818e-05 elocal
   243        666.6666667      -2239.1714738      -2239.1714738  -5.1471519591e-04  -2.9968909928e-04   2.1502609663e-04   1.9474786968e-05   3.6636262271e-06  -1.5811160741e-05   0.0000000000e+00   4.1311383660e-05   4.1311383660e-05 elocal
   244        833.3333333      -2357.0226040      -2357.0226040  -5.4997947262e-04  -3.2070414718e-04   2.2927532545e-04   2.4019895379e-05   7.6780726630e-06  -1.6341822716e-05   0.0000000000e+00   3.4651351616e-05   3.4651351616e-05 elocal
   245       1166.6666667      -2239.1714738      -2239.1714738  -6.4935413838e-04  -3.7946498996e-04   2.6988914842e-04   2.2281866099e-05   5.8707118743e-06  -1.6411154225e-05   0.0000000000e+00   5.1962021488e-05   5.1962021488e-05 elocal
   246       1333.3333333      -2357.0226040      -2357.0226040  -6.7375839867e-04  -3.9435569148e-04   2.7940270718e-04   2.5379959532e-05   9.0253440010e-06  -1.6354615531e-05   0.0000000000e+00   4.2769224532e-05   4.2769224532e-05 elocal
   247       1666.6666667      -2239.1714738      -2239.1714738  -7.5267481496e-04  -4.4298724968e-04   3.0968756528e-04   2.2133770949e-05   6.2243378056e-06  -1.5909433143e-05   0.0000000000e+00   6.1911433252e-05   6.1911433252e-05 elocal
   248       1833.3333333      -2357.0226040      -2357.0226040  -7.6973586349e-04  -4.5336627614e-04   3.1636958734e-04   2.4300230355e-05   8.8234850378e-06  -1.5476745318e-05   0.0000000000e+00   5.0460983949e-05   5.0460983949e-05 elocal
   249       2166.6666667      -2239.1714738      -2239.1714738  -8.3399690991e-04  -4.9427349108e-04   3.3972341883e-04   2.0204112485e-05   5.5440325677e-06  -1.4660079917e-05   0.0000000000e+00   7.0786459408e-05   7.0786459408e-05 elocal
   250       2333.3333333      -2357.0226040      -2357.0226040  -8.4539905825e-04  -5.0095506354e-04   3.4444399471e-04   2.1704680416e-05   7.7398304755e-06  -1.3964849941e-05   0.0000000000e+00   5.7341044580e-05   5.7341044580e-05 elocal
   251       2666.6666667      -2239.1714738      -2239.1714738  -8.9773002840e-04  -5.3516371385e-04   3.6256631455e-04   1.7341833138e-05   4.4649330132e-06  -1.2876900125e-05   0.0000000000e+00   7.8347153224e-05   7.8347153224e-05 elocal
   252       2833.3333333      -2357.0226040      -2357.0226040  -9.0451087935e-04  -5.3870699595e-04   3.6580388340e-04   1.8300683689e-05   6.3033912184e-06  -1.1997292470e-05   0.0000000000e+00   6.3178282814e-05   6.3178282814e-05 elocal
   253       3166.6666667      -2239.1714738      -2239.1714738  -9.4650103934e-04  -5.6681631770e-04   3.7968472163e-04   1.4118905272e-05   3.4052068218e-06  -1.0713698450e-05   0.0000000000e+00   8.4469990367e-05   8.4469990367e-05 elocal
   254       3333.3333333      -2357.0226040      -2357.0226040  -9.4936765325e-04  -5.6764164646e-04   3.8172600679e-04   1.4565511299e-05   4.8589345670e-06  -9.7065767318e-06   0.0000000000e+00   6.7849380770e-05   6.7849380770e-05 elocal
   255       3666.6666667      -2239.1714738      -2239.1714738  -9.8206472250e-04  -5.9007803733e-04   3.9198668517e-04   1.0858981797e-05   2.5736094966e-06  -8.2853723006e-06   0.0000000000e+00   8.9110647699e-05   8.9110647699e-05 elocal
   256       3833.3333333      -2357.0226040      -2357.0226040  -9.8150856565e-04  -5.8849901247e-04   3.9300955318e-04   1.0766370268e-05   3.5743329060e-06  -7.1920373616e-06   0.0000000000e+00   7.1299727317e-05   7.1299727317e-05 elocal
   257       4166.6666667      -2239.1714738      -2239.1714738  -1.0056175797e-03  -6.0557297397e-04   4.0004460573e-04   7.6925290242e-06   2.0142299622e-06  -5.6782990621e-06   0.0000000000e+00   9.2267647627e-05   9.2267647627e-05 elocal
   258       4333.3333333      -2357.0226040      -2357.0226040  -1.0019710707e-03  -6.0181299407e-04   4.0015807667e-04   7.0079651404e-06   2.4791550345e-06  -4.5288101059e-06   0.0000000000e+00   7.3512281401e-05   7.3512281401e-05 elocal
   259       4666.6666667      -2239.1714738      -2239.1714738  -1.0179228930e-03  -6.1372134448e-04   4.0420154852e-04   4.6181368188e-06   1.6595509922e-06  -2.9585858266e-06   0.0000000000e+00   9.3955256253e-05   9.3955256253e-05 elocal
   260       4833.3333333      -2357.0226040      -2357.0226040  -1.0113940700e-03  -6.0792771463e-04   4.0346635534e-04   3.2861895926e-06   1.5104916275e-06  -1.7756979651e-06   0.0000000000e+00   7.4485823267e-05   7.4485823267e-05 elocal
   261       5166.6666667      -2239.1714738      -2239.1714738  -1.0193666241e-03  -6.1474291917e-04   4.0462370495e-04   1.5573502540e-06   1.3776478007e-06  -1.7970245335e-07   0.0000000000e+00   9.4186411342e-05   9.4186411342e-05 elocal
   262       5333.3333333      -2357.0226040      -2357.0226040  -1.0100628534e-03  -6.0700033159e-04   4.0306252178e-04  -4.6219518872e-07   5.5534917513e-07   1.0175443639e-06   0.0000000000e+00   7.4221941739e-05   7.4221941739e-05 elocal
   263       5666.6666667      -2239.1714738      -2239.1714738  -1.0099808222e-03  -6.0865745517e-04   4.0132336707e-04  -1.5983613828e-06   1.0117683245e-06   2.6101297072e-06   0.0000000000e+00   9.2964126633e-05   9.2964126633e-05 elocal
   264       5833.3333333      -2357.0226040      -2357.0226040  -9.9792595239e-04  -5.9900136593e-04   3.9892458647e-04  -4.3145009507e-06  -5.1138905101e-07   3.8031118996e-06   0.0000000000e+00   7.2719533586e-05   7.2719533586e-05 elocal
   265       6166.6666667      -2239.1714738      -2239.1714738  -9.8944550371e-04  -5.9528395309e-04   3.9416155061e-04  -4.9438840294e-06   4.1650087184e-07   5.3603849012e-06   0.0000000000e+00   9.0280021413e-05   9.0280021413e-05 elocal
   266       6333.3333333      -2357.0226040      -2357.0226040  -9.7459280052e-04  -5.8371487166e-04   3.9087792887e-04  -8.3176220165e-06  -1.7899112593e-06   6.5277107572e-06   0.0000000000e+00   6.9976097908e-05   6.9976097908e-05 elocal
   267       6666.6666667      -2239.1714738      -2239.1714738  -9.5707066683e-04  -5.7423904651e-04   3.8283162032e-04  -8.5133316144e-06  -5.0336834176e-07   8.0099632726e-06   0.0000000000e+00   8.6119695999e-05   8.6119695999e-05 elocal
   268       6833.3333333      -2357.0226040      -2357.0226040  -9.3931190113e-04  -5.6073875828e-04   3.7857314285e-04  -1.2439055488e-05  -3.3148239191e-06   9.1242315686e-06   0.0000000000e+00   6.5996011908e-05   6.5996011908e-05 elocal
   269       7166.6666667      -2239.1714738      -2239.1714738  -9.1175255388e-04  -5.4493426973e-04   3.6681828416e-04  -1.2223661309e-05  -1.7459716334e-06   1.0477689676e-05   0.0000000000e+00   8.0475836777e-05   8.0475836777e-05 elocal
   270       7333.3333333      -2357.0226040      -2357.0226040  -8.9091865023e-04  -5.2948282444e-04   3.6143582579e-04  -1.6510759643e-05  -5.0085059152e-06   1.1502253727e-05   0.0000000000e+00   6.0806784334e-05   6.0806784334e-05 elocal
   271       7666.6666667      -2239.1714738      -2239.1714738  -8.5187977210e-04  -5.0656559892e-04   3.4531417318e-04  -1.5808008021e-05  -3.1565758713e-06   1.2651432149e-05   0.0000000000e+00   7.3370543619e-05   7.3370543619e-05 elocal
   272       7833.3333333      -2357.0226040      -2357.0226040  -8.2771412069e-04  -4.8914961300e-04   3.3856450768e-04  -2.0170621486e-05  -6.6327668853e-06   1.3537854601e-05   0.0000000000e+00   5.4484409070e-05   5.4484409070e-05 elocal
   273       8166.6666667      -2239.1714738      -2239.1714738  -7.7510401761e-04  -4.5805894726e-04   3.1704507035e-04  -1.8749523431e-05  -4.3732773869e-06   1.4376246045e-05   0.0000000000e+00   6.4887120316e-05   6.4887120316e-05 elocal
   274       8333.3333333      -2357.0226040      -2357.0226040  -7.4714875028e-04  -4.3863724053e-04   3.0851150975e-04  -2.2820473571e-05  -7.7562482267e-06   1.5064225344e-05   0.0000000000e+00   4.7187414621e-05   4.7187414621e-05 elocal
   275       8666.6666667      -2239.1714738      -2239.1714738  -6.7768015590e-04  -3.9782341917e-04   2.7985673673e-04  -2.0244037969e-05  -4.8033896504e-06   1.5440648319e-05   0.0000000000e+00   5.5205711923e-05   5.5205711923e-05 elocal
   276       8833.3333333      -2357.0226040      -2357.0226040  -6.4489057722e-04  -3.7614498270e-04   2.6874559452e-04  -2.3633296163e-05  -7.7701742566e-06   1.5863121906e-05   0.0000000000e+00   3.9195243932e-05   3.9195243932e-05 elocal
   277       9166.6666667      -2239.1714738      -2239.1714738  -5.5226879568e-04  -3.2273531858e-04   2.2953347710e-04  -1.9212319562e-05  -3.6666526172e-06   1.5545666945e-05   0.0000000000e+00   4.4621800289e-05   4.4621800289e-05 elocal
   278       9333.3333333      -2357.0226040      -2357.0226040  -5.1165138190e-04  -2.9763552169e-04   2.1401586020e-04  -2.1614240273e-05  -5.9738354345e-06   1.5640404838e-05   0.0000000000e+00   3.0943237516e-05   3.0943237516e-05 elocal
   279       9666.6666667      -2239.1714738      -2239.1714738  -3.7867518423e-04  -2.2352967452e-04   1.5514550971e-04  -1.4159458630e-05  -2.2700299218e-08   1.4136758331e-05   0.0000000000e+00   3.3466004265e-05   3.3466004265e-05 elocal
   280       9833.3333333      -2357.0226040      -2357.0226040  -3.1769545579e-04  -1.8906346584e-04   1.2863198995e-04  -1.5872985199e-05  -1.8078187613e-06   1.4065166438e-05   0.0000000000e+00   2.3174172319e-05   2.3174172319e-05 elocal
   281        166.6666667      -2592.7248644      -2592.7248644  -3.1553225627e-04  -1.8784915288e-04   1.2768310338e-04   1.3315108835e-05   3.1271522478e-06  -1.0187956587e-05   0.0000000000e+00   2.3447180414e-05   2.3447180414e-05 elocal
   282        333.3333333      -2710.5759945      -2710.5759945  -3.7299642946e-04  -2.1972138262e-04   1.5327504684e-04   2.1457780638e-05   8.7005666009e-06  -1.2757214037e-05   0.0000000000e+00   1.9247728869e-05   1.9247728869e-05 elocal
   283        666.6666667      -2592.7248644      -2592.7248644  -5.0698079653e-04  -2.9403727626e-04   2.1294352027e-04   2.3252794657e-05   9.3690490682e-06  -1.3883745588e-05   0.0000000000e+00   3.2144691579e-05   3.2144691579e-05 elocal
   284        833.3333333      -2710.5759945      -2710.5759945  -5.4070211299e-04  -3.1370134303e-04   2.2700076996e-04   2.7610282561e-05   1.2869316946e-05  -1.4740965614e-05   0.0000000000e+00   2.5050463773e-05   2.5050463773e-05 elocal
   285       1166.6666667      -2592.7248644      -2592.7248644  -6.3738763357e-04  -3.6998389921e-04   2.6740373436e-04   2.7098699226e-05   1.2100019560e-05  -1.4998679666e-05   0.0000000000e+00   4.0588672379e-05   4.0588672379e-05 elocal
   286       1333.3333333      -2710.5759945      -2710.5759945  -6.6031221011e-04  -3.8368656783e-04   2.7662564228e-04   2.9810899101e-05   1.4617057411e-05  -1.5193841690e-05   0.0000000000e+00   3.1181089970e-05   3.1181089970e-05 elocal
   287       1666.6666667      -2592.7248644      -2592.7248644  -7.3700099654e-04  -4.3014370841e-04   3.0685728813e-04   2.7713220818e-05   1.2812403932e-05  -1.4900816886e-05   0.0000000000e+00   4.8531752811e-05   4.8531752811e-05 elocal
   288       1833.3333333      -2710.5759945      -2710.5759945  -7.5267445789e-04  -4.3952250547e-04   3.1315195242e-04   2.9312791237e-05   1.4647107130e-05  -1.4665684107e-05   0.0000000000e+00   3.7087669146e-05   3.7087669146e-05 elocal
   289       2166.6666667      -2592.7248644      -2592.7248644  -8.1536794671e-04  -4.7875894349e-04   3.3660900322e-04   2.6144346336e-05   1.2172947045e-05  -1.3971399291e-05   0.0000000000e+00   5.5695728315e-05   5.5695728315e-05 elocal
   290       2333.3333333      -2710.5759945      -2710.5759945  -8.2544168629e-04  -4.8458696931e-04   3.4085471698e-04   2.6916986995e-05   1.3492748060e-05  -1.3424238936e-05   0.0000000000e+00   4.2450482219e-05   4.2450482219e-05 elocal
   291       2666.6666667      -2592.7248644      -2592.7248644  -8.7689932220e-04  -5.1767717377e-04   3.5922214843e-04   2.3143160199e-05   1.0712937513e-05  -1.2430222686e-05   0.0000000000e+00   6.1874213360e-05   6.1874213360e-05 elocal
   292       2833.3333333      -2710.5759945      -2710.5759945  -8.8236957498e-04  -5.2045823091e-04   3.6191134407e-04   2.3256799401e-05   1.1605388706e-05  -1.1651410696e-05   0.0000000000e+00   4.7060403228e-05   4.7060403228e-05 elocal
   293       3166.6666667      -2592.7248644      -2592.7248644  -9.2410870294e-04  -5.4795173922e-04   3.7615696372e-04   1.9270735760e-05   8.8345176882e-06  -1.0436218072e-05   0.0000000000e+00   6.6936275679e-05   6.6936275679e-05 elocal
   294       3333.3333333      -2710.5759945      -2710.5759945  -9.2565807203e-04  -5.4806444642e-04   3.7759362561e-04   1.8814490190e-05   9.3277745623e-06  -9.4867156275e-06   0.0000000000e+00   5.0788277067e-05   5.0788277067e-05 elocal
   295       3666.6666667      -2592.7248644      -2592.7248644  -9.5861149930e-04  -5.7029653521e-04   3.8831496408e-04   1.4913400976e-05   6.7995755246e-06  -8.1138254515e-06   0.0000000000e+00   7.0811571223e-05   7.0811571223e-05 elocal
   296       3833.3333333      -2710.5759945      -2710.5759945  -9.5672928955e-04  -5.6803436808e-04   3.8869492147e-04   1.3924280449e-05   6.8827865950e-06  -7.0414938543e-06   0.0000000000e+00   5.3561441422e-05   5.3561441422e-05 elocal
   297       4166.6666667      -2592.7248644      -2592.7248644  -9.8148478563e-04  -5.8522036923e-04   3.9626441639e-04   1.0307450240e-05   4.7438516101e-06  -5.5635986296e-06   0.0000000000e+00   7.3469663291e-05   7.3469663291e-05 elocal
   298       4333.3333333      -2710.5759945      -2710.5759945  -9.7652057425e-04  -5.8080664729e-04   3.9571392696e-04   8.7939572477e-06   4.3872118635e-06  -4.4067453843e-06   0.0000000000e+00   5.5343476246e-05   5.5343476246e-05 elocal
   299       4666.6666667      -2592.7248644      -2592.7248644  -9.9340915714e-04  -5.9306278260e-04   4.0034637454e-04   5.5766605600e-06   2.7074248588e-06  -2.8692357012e-06   0.0000000000e+00   7.4901533778e-05   7.4901533778e-05 elocal
   300       4833.3333333      -2710.5759945      -2710.5759945  -9.8560313342e-04  -5.8666090779e-04   3.9894222564e-04   3.5393555652e-06   1.8797490152e-06  -1.6596065500e-06   0.0000000000e+00   5.6118674858e-05   5.6118674858e-05 elocal
   301       5166.6666667      -2592.7248644      -2592.7248644  -9.9472799474e-04  -5.9400112970e-04   4.0072686505e-04   7.7458231202e-07   6.7060738141e-07  -1.0397493061e-07   0.0000000000e+00   7.5106433320e-05   7.5106433320e-05 elocal
   302       5333.3333333      -2710.5759945      -2710.5759945  -9.8423155630e-04  -5.8572487944e-04   3.9850667686e-04  -1.7761807647e-06  -6.4581468497e-07   1.1303660797e-06   0.0000000000e+00   5.5882053088e-05   5.5882053088e-05 elocal
   303       5666.6666667      -2592.7248644      -2592.7248644  -9.8547080407e-04  -5.8805087085e-04   3.9741993321e-04  -4.0728270090e-06  -1.4098968616e-06   2.6629301474e-06   0.0000000000e+00   7.4084718991e-05   7.4084718991e-05 elocal
   304       5833.3333333      -2710.5759945      -2710.5759945  -9.7236184340e-04  -5.7797566024e-04   3.9438618316e-04  -7.1011183068e-06  -3.2063338335e-06   3.8947844733e-06   0.0000000000e+00   5.4634963163e-05   5.4634963163e-05 elocal
   305       6166.6666667      -2592.7248644      -2592.7248644  -9.6535608328e-04  -5.7506531740e-04   3.9029076588e-04  -8.9245836502e-06  -3.5651437997e-06   5.3594398505e-06   0.0000000000e+00   7.1836550464e-05   7.1836550464e-05 elocal
   306       6333.3333333      -2710.5759945      -2710.5759945  -9.4964997796e-04  -5.6324039735e-04   3.8640958061e-04  -1.2354429166e-05  -5.7946870212e-06   6.5597421450e-06   0.0000000000e+00   5.2386205902e-05   5.2386205902e-05 elocal
   307       6666.6666667      -2592.7248644      -2592.7248644  -9.3377575334e-04  -5.5473562133e-04   3.7904013202e-04  -1.3680740480e-05  -5.7771878556e-06   7.9035526239e-06   0.0000000000e+00   6.8366365493e-05   6.8366365493e-05 elocal
   308       6833.3333333      -2710.5759945      -2710.5759945  -9.1543005844e-04  -5.4119609799e-04   3.7423396045e-04  -1.7383609087e-05  -8.3447936323e-06   9.0388154551e-06   0.0000000000e+00   4.9158666932e-05   4.9158666932e-05 elocal
   309       7166.6666667      -2592.7248644      -2592.7248644  -8.8975139855e-04  -5.2658735709e-04   3.6316404146e-04  -1.8136914811e-05  -7.9411933900e-06   1.0195721421e-05   0.0000000000e+00   6.3693219203e-05   6.3693219203e-05 elocal
   310       7333.3333333      -2710.5759945      -2710.5759945  -8.6865625852e-04  -5.1136167780e-04   3.5729458072e-04  -2.1924141680e-05  -1.0698195961e-05   1.1225945719e-05   0.0000000000e+00   4.5001538209e-05   4.5001538209e-05 elocal
   311       7666.6666667      -2592.7248644      -2592.7248644  -8.3182797413e-04  -4.8995831979e-04   3.4186965434e-04  -2.1941221546e-05  -9.8302645133e-06   1.2110957033e-05   0.0000000000e+00   5.7866669615e-05   5.7866669615e-05 elocal
   312       7833.3333333      -2710.5759945      -2710.5759945  -8.0775995071e-04  -4.7305833511e-04   3.3470161560e-04  -2.5567404340e-05  -1.2578782765e-05   1.2988621575e-05   0.0000000000e+00   4.0007697674e-05   4.0007697674e-05 elocal
   313       8166.6666667      -2592.7248644      -2592.7248644  -7.5780232760e-04  -4.4390598495e-04   3.1389634265e-04  -2.4563733302e-05  -1.1073601996e-05   1.3490131306e-05   0.0000000000e+00   5.0986028641e-05   5.0986028641e-05 elocal
   314       8333.3333333      -2710.5759945      -2710.5759945  -7.3028274323e-04  -4.2526550906e-04   3.0501723417e-04  -2.7749020160e-05  -1.3587928756e-05   1.4161091404e-05   0.0000000000e+00   3.4334502386e-05   3.4334502386e-05 elocal
   315       8666.6666667      -2592.7248644      -2592.7248644  -6.6397370622e-04  -3.8688086194e-04   2.7709284428e-04  -2.5288791217e-05  -1.1163004741e-05   1.4125786476e-05   0.0000000000e+00   4.3216228595e-05   4.3216228595e-05 elocal
   316       8833.3333333      -2710.5759945      -2710.5759945  -6.3186109574e-04  -3.6614915830e-04   2.6571193744e-04  -2.7763598853e-05  -1.3231454743e-05   1.4532144109e-05   0.0000000000e+00   2.8224781666e-05   2.8224781666e-05 elocal
   317       9166.6666667      -2592.7248644      -2592.7248644  -5.4282324106e-04  -3.1559877271e-04   2.2722446836e-04  -2.3201288375e-05  -9.4836486466e-06   1.3717639729e-05   0.0000000000e+00   3.4783954393e-05   3.4783954393e-05 elocal
   318       9333.3333333      -2710.5759945      -2710.5759945  -5.0297389112e-04  -2.9144653551e-04   2.1152735560e-04  -2.4757700256e-05  -1.0959179756e-05   1.3798520500e-05   0.0000000000e+00   2.2027555890e-05   2.2027555890e-05 elocal
   319       9666.6666667      -2592.7248644      -2592.7248644  -3.7370966486e-04  -2.2037456424e-04   1.5333510063e-04  -1.6876917188e-05  -5.2233736255e-06   1.1653543562e-05   0.0000000000e+00   2.5889234697e-05   2.5889234697e-05 elocal
   320       9833.3333333      -2710.5759945      -2710.5759945  -3.1354106473e-04  -1.8672985904e-04   1.2681120570e-04  -1.7748198161e-05  -6.2313854244e-06   1.1516812736e-05   0.0000000000e+00   1.6352694007e-05   1.6352694007e-05 elocal
   321        166.6666667      -2946.2782549      -2946.2782549  -3.1099599614e-04  -1.8510196142e-04   1.2589403472e-04   1.4844537294e-05   6.7059320211e-06  -8.1386052733e-06   0.0000000000e+00   1.6568899687e-05   1.6568899687e-05 elocal
